ts,fromAddr,toAddr,value,blockNumber
2018-01-22T23:29:40.000Z,0x3dc389e0a69d6364a66ab64ebd51234da9569284,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,1000,4954922
2018-01-22T23:35:23.000Z,0x05ee546c1a62f90d7acbffd6d846c9c54c7cf94c,0x295daff16d69106b5179662dca6ebf998bae964f,1661,4954948
2018-01-22T23:40:40.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954972
2018-01-22T23:41:09.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954974
2018-01-22T23:46:57.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0xc75209fa68fb4a62315c6afe3e2ce5c2ed9f66da,6141.248283168,4954991
2018-01-22T23:53:48.000Z,0x14341f81df14ca86e1420ec9e6abd343fb1c5bfc,0x3dc389e0a69d6364a66ab64ebd51234da9569284,401.72582,4955022
2018-01-22T23:53:48.000Z,0x14341f81df14ca86e1420ec9e6abd343fb1c5bfc,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,7088.4225057952,4955022
2018-01-22T23:57:28.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x14341f81df14ca86e1420ec9e6abd343fb1c5bfc,7088.4225057952,4955037
2018-01-22T23:59:15.000Z,0x14341f81df14ca86e1420ec9e6abd343fb1c5bfc,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,7099.27418,4955045
2018-01-23T00:11:07.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,33858.751716832,4955087
2018-01-23T00:11:47.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4955089
2018-01-23T00:21:29.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4955130
2018-01-23T00:22:19.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4955133
2018-01-23T00:23:36.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4955141
2018-01-23T00:23:56.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4955144
2018-01-23T00:27:52.000Z,0x23bd15faed752fe4880d87c910a366ade73499ca,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,3000,4955162
2018-01-23T00:28:08.000Z,0xf7f3c83c824e8ff09736eda5875be6381b2fa486,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,900,4955163
2018-01-23T00:53:38.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0xfb26368486ad9f36a83cd309b3b1f9c9b6ef953b,148.4985,4955267
2018-01-23T00:54:26.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4955269
2018-01-23T00:55:29.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4955272
2018-01-23T00:56:20.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0xf7f3c83c824e8ff09736eda5875be6381b2fa486,751.5015,4955276
2018-01-23T01:00:07.000Z,0x42889b354d31167abe1ace2de1a4c6bca01c837c,0x05ee546c1a62f90d7acbffd6d846c9c54c7cf94c,11919.76,4955290
2018-01-23T01:00:17.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4955292
2018-01-23T01:02:12.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4955297
2018-01-23T01:02:12.000Z,0xadec67a56e614f270b85c9fefcd93c5616f59403,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,36.05,4955297
2018-01-23T01:05:18.000Z,0xf7f3c83c824e8ff09736eda5875be6381b2fa486,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,751.5015,4955311
2018-01-23T01:09:59.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4955330
2018-01-23T01:10:36.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4955334
2018-01-23T01:25:13.000Z,0x54e13ca8e3be520a6858acee04c6e1f562ddf443,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,18900,4955397
2018-01-23T01:35:35.000Z,0x54e13ca8e3be520a6858acee04c6e1f562ddf443,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,100,4955428
2018-01-23T01:51:38.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4955488
2018-01-23T01:51:52.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4955490
2018-01-23T01:57:02.000Z,0x52b02495a76bef8c29aa1f4318e6a37bf795692e,0x25bb2449023259ca2215cc5cd2401df710c65637,10,4955514
2018-01-23T01:59:58.000Z,0x52b02495a76bef8c29aa1f4318e6a37bf795692e,0x25bb2449023259ca2215cc5cd2401df710c65637,1490,4955529
2018-01-23T02:05:14.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4955550
2018-01-23T02:06:13.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4955552
2018-01-23T02:10:03.000Z,0xc88d90a8c57a2b82cd7b1d846c14166ddf55e9b1,0x14d06788090769f669427b6aea1c0240d2321f34,2,4955564
2018-01-23T02:14:59.000Z,0x14d06788090769f669427b6aea1c0240d2321f34,0x008c28da422010b6b8a47fdf0b4640297bfeb85b,2,4955578
2018-01-23T02:16:55.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x8e457d8c2737779df6fe0ce13e62562a852aabbd,751.5015,4955588
2018-01-23T02:20:43.000Z,0x17d5eccf0ae83671b5bb863ff0b55bdea91f54c2,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,1000,4955601
2018-01-23T02:21:25.000Z,0x008c28da422010b6b8a47fdf0b4640297bfeb85b,0x61e2523f3e7895670be632600bf0d139453642f7,1,4955604
2018-01-23T02:30:24.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4955651
2018-01-23T02:30:52.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4955653
2018-01-23T02:39:48.000Z,0x296a7608f5caa15303f1d53fccfccfa44bfbd6f1,0xb12ad073647e4c3a94570542aca5d21c740f8932,11140.13,4955686
2018-01-23T02:53:14.000Z,0x61e2523f3e7895670be632600bf0d139453642f7,0x34f1e87e890b5683ef7b011b16055113c7194c35,1,4955750
2018-01-23T02:54:55.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x7a16dbf2e62b41cc4f3199cfa7c28680369ab65f,986.1735026,4955759
2018-01-23T03:00:02.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,39013.8264974,4955782
2018-01-23T03:00:25.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4955785
2018-01-23T03:31:29.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4955908
2018-01-23T03:34:09.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4955912
2018-01-23T03:49:18.000Z,0xb9c5b4bf86119fb67cc6f3df9632de2b46648143,0xbf83704adbcb42c5e03f5f408cff86d4a185cdf3,7500,4955972
2018-01-23T03:57:22.000Z,0xa65e9fec4f892ef6e9fe3888ed9b0eb6aab1f0fd,0xe2b28fca6052e2bb6e02bc9ef58351c53cc0d2cf,417696.3264755,4956008
2018-01-23T04:12:25.000Z,0xf73c3c65bde10bf26c2e1763104e609a41702efe,0x718fdf375e1930ba386852e35f5bafc31df3ae66,16289.2666,4956072
2018-01-23T04:13:48.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956076
2018-01-23T04:14:40.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956078
2018-01-23T04:18:18.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956093
2018-01-23T04:18:31.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956095
2018-01-23T04:19:14.000Z,0x23bd15faed752fe4880d87c910a366ade73499ca,0x0005abcbb9533cf6f9370505ffef25393e0d2852,15400,4956098
2018-01-23T04:20:30.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956102
2018-01-23T04:20:46.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956104
2018-01-23T04:25:49.000Z,0xb9c5b4bf86119fb67cc6f3df9632de2b46648143,0xbf83704adbcb42c5e03f5f408cff86d4a185cdf3,7490,4956119
2018-01-23T04:44:52.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956206
2018-01-23T04:45:25.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956208
2018-01-23T04:55:25.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956249
2018-01-23T04:56:39.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956253
2018-01-23T04:59:01.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956266
2018-01-23T04:59:37.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956269
2018-01-23T05:00:13.000Z,0x457524ecd5275df362b1a6ab17d92d8ecdb98abc,0x0005abcbb9533cf6f9370505ffef25393e0d2852,988.24463799,4956271
2018-01-23T05:03:56.000Z,0x295daff16d69106b5179662dca6ebf998bae964f,0x0005abcbb9533cf6f9370505ffef25393e0d2852,1661,4956289
2018-01-23T05:05:34.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956294
2018-01-23T05:05:34.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4956294
2018-01-23T05:06:25.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4956296
2018-01-23T05:06:40.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956299
2018-01-23T05:08:28.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956303
2018-01-23T05:08:55.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956305
2018-01-23T05:10:13.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956315
2018-01-23T05:11:00.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956317
2018-01-23T05:13:20.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4956327
2018-01-23T05:13:20.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956327
2018-01-23T05:14:03.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956329
2018-01-23T05:14:03.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4956329
2018-01-23T05:15:16.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,1000,4956333
2018-01-23T05:22:19.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956363
2018-01-23T05:22:41.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956366
2018-01-23T05:23:00.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956368
2018-01-23T05:23:29.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956370
2018-01-23T05:26:00.000Z,0xdd1bf60a430bdba445b3d21e5e4be7c22d1ef917,0x7d4fbeb095ba0badbebed9ef05ab1108a293be6d,19707.7,4956378
2018-01-23T05:37:05.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956422
2018-01-23T05:37:46.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956424
2018-01-23T05:38:35.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956428
2018-01-23T05:39:01.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956431
2018-01-23T05:48:40.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956466
2018-01-23T05:49:22.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956470
2018-01-23T05:52:47.000Z,0xb9c5b4bf86119fb67cc6f3df9632de2b46648143,0xbf83704adbcb42c5e03f5f408cff86d4a185cdf3,5,4956479
2018-01-23T05:58:38.000Z,0xb9c5b4bf86119fb67cc6f3df9632de2b46648143,0xbf83704adbcb42c5e03f5f408cff86d4a185cdf3,7500,4956505
2018-01-23T06:07:54.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956543
2018-01-23T06:09:52.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956546
2018-01-23T06:37:17.000Z,0x17d5eccf0ae83671b5bb863ff0b55bdea91f54c2,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,800,4956665
2018-01-23T06:45:30.000Z,0xf73c3c65bde10bf26c2e1763104e609a41702efe,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,20720,4956700
2018-01-23T06:45:30.000Z,0xf73c3c65bde10bf26c2e1763104e609a41702efe,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,12000,4956700
2018-01-23T06:47:45.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956710
2018-01-23T06:48:02.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956712
2018-01-23T06:56:38.000Z,0xb9c5b4bf86119fb67cc6f3df9632de2b46648143,0xbf83704adbcb42c5e03f5f408cff86d4a185cdf3,10000,4956753
2018-01-23T07:13:38.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4956829
2018-01-23T07:13:43.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4956830
2018-01-23T07:18:01.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4956848
2018-01-23T07:18:19.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4956851
2018-01-23T07:23:22.000Z,0xb9c5b4bf86119fb67cc6f3df9632de2b46648143,0xbf83704adbcb42c5e03f5f408cff86d4a185cdf3,10000,4956870
2018-01-23T07:35:14.000Z,0xdd1bf60a430bdba445b3d21e5e4be7c22d1ef917,0x296a7608f5caa15303f1d53fccfccfa44bfbd6f1,4454.86,4956912
2018-01-23T07:39:37.000Z,0x05ee546c1a62f90d7acbffd6d846c9c54c7cf94c,0xb3bc4c221615b80c9cfcac3b4eb8ee789d254bb9,517.1,4956930
2018-01-23T08:13:35.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4957056
2018-01-23T08:14:16.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4957061
2018-01-23T08:33:48.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4957136
2018-01-23T08:34:36.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4957138
2018-01-23T09:30:11.000Z,0xb850c8a345911833fd741adb4d86a69d7cca65ec,0xb850c8a345911833fd741adb4d86a69d7cca65ec,716,4957380
2018-01-23T09:46:57.000Z,0xb850c8a345911833fd741adb4d86a69d7cca65ec,0x7d2fe90dbeba543249367e4d847ff36ecacca25f,716,4957443
2018-01-23T10:26:20.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4957588
2018-01-23T10:26:20.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4957588
2018-01-23T10:26:34.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4957590
2018-01-23T10:26:34.000Z,0x009bb5e9fcf28e5e601b7d0e9e821da6365d0a9c,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,301000,4957590
2018-01-23T10:26:48.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4957591
2018-01-23T10:30:29.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4957608
2018-01-23T10:30:49.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4957610
2018-01-23T10:57:17.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4957711
2018-01-23T10:58:55.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4957720
2018-01-23T11:04:01.000Z,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,9.7299174124,4957743
2018-01-23T11:04:01.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x03733d509f60a33f1b86856560256351f23e5531,9.7299174124,4957743
2018-01-23T11:11:23.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4957781
2018-01-23T11:11:38.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4957783
2018-01-23T11:12:42.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4957788
2018-01-23T11:13:59.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4957793
2018-01-23T11:17:32.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4957810
2018-01-23T11:18:01.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4957812
2018-01-23T11:27:41.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4957847
2018-01-23T11:27:53.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4957849
2018-01-23T11:30:03.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4957856
2018-01-23T11:30:41.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4957858
2018-01-23T11:30:41.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4957858
2018-01-23T11:31:02.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4957860
2018-01-23T11:31:02.000Z,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,5631.5794317043,4957860
2018-01-23T11:31:02.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x746e17548b63b0689e054d84a09abe1f5b70672c,5631.5794317043,4957860
2018-01-23T11:38:31.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x54e13ca8e3be520a6858acee04c6e1f562ddf443,18900,4957891
2018-01-23T11:39:35.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4957893
2018-01-23T11:39:40.000Z,0x917551e4b3faa9dafc2a0b2e8bf827eac6c7239e,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,452.2924306463,4957894
2018-01-23T11:39:40.000Z,0xeff27de223a7de92b0b0c875ad042639e56b6da3,0xcc7dbc2d6ba8bf3aaf284368959654ec3307afd3,0.9999549,4957894
2018-01-23T11:40:16.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4957896
2018-01-23T11:41:16.000Z,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,9.3639107085,4957900
2018-01-23T11:41:16.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0xcfdf7971527b019cb68816ce5e5f8db21c126b46,9.3639107085,4957900
2018-01-23T11:41:37.000Z,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,9.3631135773,4957901
2018-01-23T11:41:37.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x009bb5e9fcf28e5e601b7d0e9e821da6365d0a9c,9.3631135773,4957901
2018-01-23T11:43:00.000Z,0x009bb5e9fcf28e5e601b7d0e9e821da6365d0a9c,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,9.3631135773,4957904
2018-01-23T11:43:00.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,9.3631135773,4957904
2018-01-23T11:44:53.000Z,0xcfdf7971527b019cb68816ce5e5f8db21c126b46,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0.1,4957910
2018-01-23T11:44:53.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,0.1,4957910
2018-01-23T11:45:21.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x917551e4b3faa9dafc2a0b2e8bf827eac6c7239e,452.2924306463,4957912
2018-01-23T11:46:37.000Z,0xcfdf7971527b019cb68816ce5e5f8db21c126b46,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0.1,4957918
2018-01-23T11:46:37.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,0.1,4957918
2018-01-23T11:46:48.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4957919
2018-01-23T11:46:48.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4957919
2018-01-23T11:47:02.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4957922
2018-01-23T11:47:02.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4957922
2018-01-23T11:48:31.000Z,0x746e17548b63b0689e054d84a09abe1f5b70672c,0xb1df5ea8d00278dd234d0206f500773a179f2a07,5631.5794317043,4957927
2018-01-23T11:48:41.000Z,0x917551e4b3faa9dafc2a0b2e8bf827eac6c7239e,0xce7f06ba27b3e525ccdfc559cea9e523e5f91eae,452.2730306463,4957928
2018-01-23T11:51:47.000Z,0x03733d509f60a33f1b86856560256351f23e5531,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,8,4957944
2018-01-23T11:51:47.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,8,4957944
2018-01-23T11:51:47.000Z,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,187.2174521842,4957944
2018-01-23T11:51:47.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0xb9530e5e063b0efc295638dfbd4c966da0e3f9b5,187.2174521842,4957944
2018-01-23T11:51:53.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x367aeed50cdb814f21cc328d397761fef761928d,800,4957945
